campaign_id,customer_id,response,promotion_type,campaign_date
21779,8627,Yes,Discount,2022-05-01
21780,8627,No,Free Shipping,2021-06-24
21781,8627,Yes,Buy One Get One,2022-05-05
21782,8628,Yes,Buy One Get One,2023-04-26
21783,8628,No,Free Shipping,2023-07-01
21784,8629,Yes,Discount,2023-03-19
21785,8630,Yes,Discount,2022-08-19
21786,8630,No,Discount,2023-07-11
21787,8631,No,Buy One Get One,2023-01-22
21788,8631,Yes,Discount,2022-06-20
21789,8632,Yes,Free Shipping,2024-02-14
21790,8632,No,Buy One Get One,2023-11-05
21791,8633,No,Buy One Get One,2024-05-17
21792,8633,No,Discount,2024-04-18
21793,8633,Yes,Discount,2024-05-20
21794,8633,Yes,Buy One Get One,2024-05-20
21795,8634,No,Discount,2022-11-29
21796,8634,No,Free Shipping,2023-06-16
21797,8635,Yes,Free Shipping,2023-12-04
21798,8635,Yes,Discount,2023-10-22
21799,8635,Yes,Free Shipping,2023-12-10
21800,8635,No,Discount,2023-10-23
21801,8636,No,Discount,2023-09-02
21802,8636,No,Buy One Get One,2023-09-07
21803,8637,No,Free Shipping,2022-08-08
21804,8638,No,Buy One Get One,2024-05-04
21805,8638,No,Buy One Get One,2021-12-14
21806,8638,No,Discount,2023-09-12
21807,8639,Yes,Buy One Get One,2023-02-19
21808,8639,No,Buy One Get One,2023-01-19
21809,8640,Yes,Buy One Get One,2024-01-11
21810,8640,Yes,Free Shipping,2024-01-12
21811,8640,Yes,Buy One Get One,2024-01-04
21812,8641,Yes,Buy One Get One,2024-04-19
21813,8641,Yes,Free Shipping,2024-05-25
21814,8641,No,Discount,2024-04-28
21815,8641,Yes,Discount,2024-05-01
21816,8642,Yes,Discount,2022-06-10
21817,8642,No,Free Shipping,2021-11-16
21818,8643,Yes,Free Shipping,2021-07-16
21819,8643,No,Free Shipping,2021-07-16
21820,8643,No,Buy One Get One,2021-07-16
21821,8643,No,Buy One Get One,2021-07-16
21822,8644,No,Buy One Get One,2021-11-16
21823,8644,Yes,Buy One Get One,2022-12-13
21824,8644,No,Discount,2021-01-15
21825,8644,Yes,Buy One Get One,2020-07-31
21826,8645,Yes,Discount,2022-08-10
21827,8645,No,Buy One Get One,2022-07-11
21828,8645,No,Discount,2020-11-23
21829,8645,No,Buy One Get One,2021-07-25
21830,8646,Yes,Discount,2023-07-28
21831,8646,Yes,Discount,2023-03-02
21832,8646,Yes,Buy One Get One,2022-12-02
21833,8646,Yes,Free Shipping,2023-03-02
21834,8647,No,Discount,2022-04-06
21835,8648,No,Free Shipping,2021-07-03
21836,8648,Yes,Free Shipping,2021-11-25
21837,8648,No,Discount,2022-01-14
21838,8649,No,Free Shipping,2023-03-24
21839,8649,Yes,Buy One Get One,2023-12-05
21840,8649,Yes,Buy One Get One,2023-11-17
21841,8649,Yes,Buy One Get One,2022-12-01
21842,8650,Yes,Discount,2022-04-18
21843,8650,No,Free Shipping,2022-07-30
21844,8651,Yes,Buy One Get One,2023-08-29
21845,8651,No,Buy One Get One,2021-08-10
21846,8652,No,Buy One Get One,2023-12-22
21847,8653,Yes,Discount,2024-03-01
21848,8653,No,Free Shipping,2024-02-27
21849,8653,No,Free Shipping,2024-02-26
21850,8653,No,Buy One Get One,2024-03-01
21851,8654,Yes,Discount,2023-08-01
21852,8654,Yes,Discount,2023-07-25
21853,8654,No,Free Shipping,2023-05-13
21854,8654,Yes,Buy One Get One,2023-01-13
21855,8655,Yes,Buy One Get One,2024-04-01
21856,8655,Yes,Free Shipping,2024-03-31
21857,8655,No,Buy One Get One,2024-03-30
21858,8656,Yes,Buy One Get One,2020-06-04
21859,8656,Yes,Discount,2021-07-01
21860,8657,No,Discount,2023-04-07
21861,8657,No,Buy One Get One,2022-12-15
21862,8657,No,Free Shipping,2022-05-25
21863,8657,No,Discount,2022-02-22
21864,8658,No,Buy One Get One,2024-05-30
21865,8659,No,Buy One Get One,2023-05-18
21866,8659,No,Discount,2022-01-12
21867,8660,Yes,Free Shipping,2022-08-19
21868,8660,No,Buy One Get One,2022-10-12
21869,8660,Yes,Buy One Get One,2022-07-04
21870,8660,No,Free Shipping,2022-06-18
21871,8661,Yes,Free Shipping,2023-02-26
21872,8661,Yes,Free Shipping,2023-05-14
21873,8662,Yes,Free Shipping,2020-05-08
21874,8663,Yes,Free Shipping,2020-09-19
21875,8664,Yes,Buy One Get One,2024-05-19
21876,8665,No,Free Shipping,2022-04-17
21877,8665,Yes,Free Shipping,2022-04-15
21878,8665,No,Buy One Get One,2022-08-11
21879,8666,No,Free Shipping,2020-09-14
21880,8667,Yes,Free Shipping,2022-06-18
21881,8667,No,Buy One Get One,2022-06-17
21882,8667,No,Buy One Get One,2022-05-12
21883,8667,Yes,Free Shipping,2022-07-28
21884,8668,No,Discount,2024-05-23
21885,8669,Yes,Free Shipping,2023-11-20
21886,8669,Yes,Buy One Get One,2023-06-16
21887,8669,Yes,Free Shipping,2023-07-27
21888,8669,Yes,Buy One Get One,2023-12-20
21889,8670,Yes,Free Shipping,2021-04-15
21890,8670,Yes,Discount,2021-11-01
21891,8671,Yes,Free Shipping,2024-04-02
21892,8671,No,Discount,2024-04-09
21893,8672,No,Buy One Get One,2020-08-04
21894,8673,Yes,Free Shipping,2021-11-22
21895,8673,No,Discount,2023-01-05
21896,8673,Yes,Free Shipping,2022-06-04
21897,8673,Yes,Free Shipping,2022-01-28
21898,8674,Yes,Buy One Get One,2024-02-14
21899,8674,Yes,Buy One Get One,2023-12-21
21900,8675,Yes,Free Shipping,2024-05-15
21901,8676,No,Discount,2023-10-08
21902,8676,Yes,Free Shipping,2023-10-02
21903,8676,Yes,Free Shipping,2023-10-20
21904,8676,Yes,Buy One Get One,2023-10-14
21905,8677,No,Free Shipping,2023-11-19
21906,8677,Yes,Discount,2023-06-14
21907,8677,No,Buy One Get One,2023-11-02
21908,8677,No,Free Shipping,2023-05-06
21909,8678,No,Free Shipping,2023-06-14
21910,8678,No,Discount,2023-02-25
21911,8678,No,Buy One Get One,2023-05-19
21912,8679,Yes,Buy One Get One,2021-10-05
21913,8680,No,Discount,2023-10-21
21914,8680,No,Free Shipping,2023-10-06
21915,8680,Yes,Buy One Get One,2023-10-06
21916,8681,No,Free Shipping,2023-01-19
21917,8682,Yes,Buy One Get One,2024-04-23
21918,8682,No,Discount,2024-05-08
21919,8683,Yes,Free Shipping,2023-04-03
21920,8683,Yes,Free Shipping,2023-03-26
21921,8683,No,Discount,2023-01-25
21922,8683,No,Free Shipping,2022-01-23
21923,8684,Yes,Discount,2021-12-12
21924,8684,No,Discount,2021-11-30
21925,8685,Yes,Buy One Get One,2024-05-06
21926,8685,Yes,Free Shipping,2024-04-25
21927,8685,No,Discount,2024-04-07
21928,8686,Yes,Buy One Get One,2023-11-25
21929,8687,Yes,Discount,2023-11-13
21930,8688,Yes,Buy One Get One,2021-03-25
21931,8689,Yes,Buy One Get One,2022-07-11
21932,8690,Yes,Buy One Get One,2023-08-14
21933,8691,Yes,Buy One Get One,2023-12-15
21934,8691,No,Discount,2023-12-12
21935,8691,No,Buy One Get One,2023-12-17
21936,8692,Yes,Free Shipping,2021-12-04
21937,8692,Yes,Buy One Get One,2021-07-17
21938,8692,No,Buy One Get One,2022-04-01
21939,8692,Yes,Discount,2021-06-16
21940,8693,Yes,Buy One Get One,2020-09-07
21941,8693,No,Discount,2021-05-31
21942,8693,Yes,Discount,2020-05-30
21943,8694,Yes,Free Shipping,2021-09-13
21944,8695,No,Free Shipping,2021-09-08
21945,8695,No,Buy One Get One,2021-12-07
21946,8696,No,Discount,2024-03-08
21947,8697,Yes,Discount,2024-02-09
21948,8697,No,Discount,2024-03-05
21949,8697,No,Free Shipping,2024-03-04
21950,8698,Yes,Free Shipping,2023-01-09
21951,8699,No,Discount,2023-09-21
21952,8699,Yes,Discount,2023-11-02
21953,8700,Yes,Free Shipping,2022-05-30
21954,8701,Yes,Free Shipping,2023-08-25
21955,8701,Yes,Free Shipping,2023-07-16
21956,8701,No,Buy One Get One,2023-06-12
21957,8701,Yes,Discount,2023-07-10
21958,8702,No,Discount,2020-06-22
21959,8702,No,Free Shipping,2020-04-29
21960,8702,Yes,Free Shipping,2020-12-31
21961,8702,Yes,Buy One Get One,2020-05-23
21962,8703,Yes,Discount,2022-02-06
21963,8703,No,Discount,2022-03-29
21964,8704,No,Discount,2022-03-28
21965,8704,No,Free Shipping,2022-07-06
21966,8704,No,Free Shipping,2022-03-07
21967,8705,No,Buy One Get One,2022-03-13
21968,8705,No,Discount,2022-02-06
21969,8705,Yes,Free Shipping,2022-08-01
21970,8706,Yes,Discount,2024-04-24
21971,8706,Yes,Discount,2024-04-10
21972,8707,Yes,Discount,2022-01-27
21973,8708,Yes,Discount,2023-10-25
21974,8709,Yes,Free Shipping,2023-04-18
21975,8710,No,Free Shipping,2023-11-05
21976,8710,No,Buy One Get One,2023-11-28
21977,8710,Yes,Discount,2024-01-12
21978,8711,No,Free Shipping,2021-11-09
21979,8711,Yes,Buy One Get One,2022-07-19
21980,8712,No,Buy One Get One,2023-12-15
21981,8712,Yes,Buy One Get One,2023-11-23
21982,8713,Yes,Discount,2023-08-09
21983,8713,No,Discount,2022-12-02
21984,8713,Yes,Buy One Get One,2023-10-23
21985,8714,No,Discount,2020-03-30
21986,8714,Yes,Buy One Get One,2021-12-10
21987,8714,Yes,Free Shipping,2022-01-14
21988,8714,Yes,Discount,2022-04-08
21989,8715,Yes,Free Shipping,2023-01-07
21990,8715,No,Discount,2024-02-04
21991,8716,No,Free Shipping,2021-12-26
21992,8716,Yes,Discount,2021-12-25
21993,8716,No,Buy One Get One,2021-12-25
21994,8717,Yes,Free Shipping,2023-10-29
21995,8717,Yes,Buy One Get One,2023-09-27
21996,8717,Yes,Discount,2023-06-02
21997,8717,Yes,Discount,2023-06-08
21998,8718,Yes,Buy One Get One,2022-12-21
21999,8719,Yes,Discount,2023-01-17
22000,8720,Yes,Buy One Get One,2022-05-02
22001,8720,Yes,Buy One Get One,2021-08-10
22002,8720,Yes,Discount,2021-12-15
22003,8720,Yes,Free Shipping,2021-09-23
22004,8721,No,Free Shipping,2023-06-14
22005,8721,Yes,Buy One Get One,2022-10-19
22006,8721,No,Free Shipping,2023-03-29
22007,8721,No,Buy One Get One,2023-08-03
22008,8722,Yes,Discount,2020-07-31
22009,8723,Yes,Buy One Get One,2024-04-03
22010,8724,No,Free Shipping,2023-05-08
22011,8724,No,Discount,2023-06-16
22012,8724,No,Discount,2023-05-08
22013,8725,No,Buy One Get One,2022-01-25
22014,8725,No,Free Shipping,2022-01-22
22015,8725,Yes,Discount,2022-02-11
22016,8726,No,Buy One Get One,2023-07-06
22017,8727,No,Free Shipping,2023-10-31
22018,8727,Yes,Discount,2023-10-19
22019,8727,Yes,Discount,2023-09-27
22020,8728,Yes,Discount,2023-04-21
22021,8728,No,Free Shipping,2023-04-07
22022,8729,No,Discount,2023-08-02
22023,8729,Yes,Discount,2023-06-27
22024,8729,No,Discount,2023-07-12
22025,8729,Yes,Discount,2023-06-04
22026,8730,No,Free Shipping,2022-08-20
22027,8730,No,Discount,2023-01-22
22028,8731,No,Buy One Get One,2024-01-30
22029,8732,Yes,Free Shipping,2021-05-17
22030,8732,Yes,Buy One Get One,2021-05-26
22031,8733,Yes,Free Shipping,2022-12-15
22032,8733,No,Free Shipping,2022-07-10
22033,8733,Yes,Buy One Get One,2022-06-25
22034,8734,Yes,Buy One Get One,2024-01-27
22035,8735,No,Free Shipping,2020-11-01
22036,8735,Yes,Discount,2021-01-17
22037,8735,No,Discount,2020-07-19
22038,8735,No,Buy One Get One,2021-04-16
22039,8736,No,Free Shipping,2021-07-28
22040,8737,Yes,Buy One Get One,2022-09-12
22041,8737,No,Discount,2022-08-21
22042,8737,Yes,Free Shipping,2022-03-11
22043,8737,Yes,Buy One Get One,2022-03-24
22044,8738,No,Buy One Get One,2023-07-21
22045,8738,No,Free Shipping,2023-08-18
22046,8739,No,Buy One Get One,2023-03-21
22047,8740,No,Free Shipping,2023-06-26
22048,8741,Yes,Free Shipping,2020-12-10
22049,8741,No,Discount,2021-04-23
22050,8742,Yes,Free Shipping,2024-03-16
22051,8742,No,Free Shipping,2024-04-11
22052,8742,Yes,Discount,2024-04-04
22053,8742,No,Free Shipping,2024-04-01
22054,8743,No,Discount,2024-01-11
22055,8743,Yes,Free Shipping,2023-11-03
22056,8743,No,Discount,2023-08-04
22057,8743,Yes,Discount,2023-11-15
22058,8744,No,Discount,2023-08-03
22059,8744,No,Free Shipping,2023-04-23
22060,8744,No,Buy One Get One,2023-05-05
22061,8745,No,Discount,2022-07-12
22062,8745,No,Buy One Get One,2023-07-11
22063,8745,Yes,Free Shipping,2023-05-08
22064,8746,Yes,Free Shipping,2022-10-02
22065,8746,No,Buy One Get One,2022-06-16
22066,8746,No,Discount,2022-06-19
22067,8746,Yes,Discount,2022-06-01
22068,8747,Yes,Buy One Get One,2021-11-26
22069,8747,No,Buy One Get One,2022-03-01
22070,8747,No,Discount,2022-06-20
22071,8748,Yes,Discount,2020-05-23
22072,8748,No,Discount,2020-06-08
22073,8749,Yes,Free Shipping,2022-01-07
22074,8749,Yes,Discount,2022-03-28
22075,8749,Yes,Buy One Get One,2022-02-18
22076,8749,No,Buy One Get One,2022-01-31
22077,8750,Yes,Free Shipping,2021-01-20
22078,8750,Yes,Buy One Get One,2021-01-14
22079,8750,No,Free Shipping,2020-11-18
22080,8750,No,Discount,2020-11-20
22081,8751,No,Buy One Get One,2020-11-08
22082,8751,No,Discount,2020-06-09
22083,8751,No,Buy One Get One,2020-04-22
22084,8752,Yes,Free Shipping,2023-04-20
22085,8752,No,Buy One Get One,2023-06-09
22086,8752,No,Discount,2023-05-13
22087,8753,Yes,Discount,2024-04-09
22088,8753,No,Discount,2024-04-16
22089,8754,No,Buy One Get One,2023-10-28
22090,8754,Yes,Buy One Get One,2023-08-26
22091,8754,No,Buy One Get One,2023-12-09
22092,8755,No,Discount,2023-06-19
22093,8755,Yes,Discount,2023-07-15
22094,8755,Yes,Free Shipping,2023-05-26
22095,8755,No,Free Shipping,2023-06-27
22096,8756,Yes,Buy One Get One,2024-03-27
22097,8757,Yes,Free Shipping,2022-12-26
22098,8757,No,Buy One Get One,2023-04-19
22099,8758,No,Discount,2024-01-25
22100,8759,No,Buy One Get One,2022-02-10
22101,8759,No,Discount,2022-03-24
22102,8759,No,Discount,2022-02-13
22103,8760,No,Free Shipping,2023-02-26
22104,8760,No,Free Shipping,2021-09-22
22105,8761,No,Free Shipping,2020-11-06
22106,8761,Yes,Discount,2020-12-14
22107,8761,Yes,Buy One Get One,2021-10-01
22108,8762,No,Free Shipping,2020-09-09
22109,8762,No,Buy One Get One,2021-05-20
22110,8762,No,Discount,2020-06-07
22111,8762,Yes,Buy One Get One,2021-07-07
22112,8763,Yes,Buy One Get One,2020-06-05
22113,8763,No,Discount,2020-05-25
22114,8763,No,Free Shipping,2020-07-31
22115,8763,Yes,Buy One Get One,2020-06-10
22116,8764,Yes,Discount,2021-01-14
22117,8764,Yes,Buy One Get One,2021-01-16
22118,8764,Yes,Discount,2021-01-14
22119,8764,No,Discount,2021-01-17
22120,8765,Yes,Discount,2024-05-11
22121,8765,Yes,Discount,2024-05-14
22122,8765,Yes,Discount,2024-05-13
22123,8766,Yes,Free Shipping,2021-10-18
22124,8766,No,Buy One Get One,2021-11-10
22125,8766,No,Discount,2021-10-10
22126,8767,Yes,Discount,2024-01-16
22127,8767,Yes,Free Shipping,2023-10-05
22128,8767,Yes,Free Shipping,2022-10-12
22129,8767,Yes,Free Shipping,2024-03-11
22130,8768,No,Buy One Get One,2023-09-09
22131,8768,Yes,Free Shipping,2023-07-01
22132,8768,Yes,Discount,2023-11-12
22133,8768,Yes,Buy One Get One,2023-06-17
22134,8769,No,Free Shipping,2021-04-15
22135,8769,Yes,Buy One Get One,2021-03-20
22136,8770,No,Free Shipping,2021-01-18
22137,8770,No,Free Shipping,2021-04-25
22138,8770,Yes,Free Shipping,2021-01-14
22139,8770,Yes,Discount,2021-03-20
22140,8771,Yes,Buy One Get One,2024-03-10
22141,8771,No,Buy One Get One,2024-03-09
22142,8771,No,Discount,2024-02-29
22143,8772,Yes,Discount,2020-05-15
22144,8773,Yes,Free Shipping,2022-09-26
22145,8774,Yes,Buy One Get One,2021-08-11
22146,8774,No,Free Shipping,2021-10-16
22147,8774,No,Discount,2021-09-30
22148,8774,Yes,Buy One Get One,2021-10-03
22149,8775,Yes,Discount,2022-12-08
22150,8776,No,Free Shipping,2022-10-12
22151,8776,No,Buy One Get One,2022-07-03
22152,8776,Yes,Discount,2022-11-04
22153,8776,Yes,Discount,2022-10-02
22154,8777,No,Buy One Get One,2024-04-29
22155,8778,No,Buy One Get One,2022-07-30
22156,8778,Yes,Discount,2022-12-23
22157,8779,No,Discount,2023-11-23
22158,8780,No,Buy One Get One,2023-04-24
22159,8781,Yes,Buy One Get One,2024-04-04
22160,8782,Yes,Buy One Get One,2024-01-18
22161,8783,No,Buy One Get One,2023-12-11
22162,8783,Yes,Free Shipping,2024-01-29
22163,8783,No,Free Shipping,2024-01-23
22164,8783,No,Discount,2024-03-13
22165,8784,Yes,Free Shipping,2023-08-26
22166,8784,Yes,Buy One Get One,2023-08-20
22167,8784,Yes,Buy One Get One,2023-08-18
22168,8784,Yes,Discount,2023-08-18
22169,8785,Yes,Discount,2023-12-09
22170,8785,Yes,Buy One Get One,2023-11-26
22171,8785,No,Discount,2023-12-18
22172,8786,Yes,Buy One Get One,2023-11-12
22173,8787,Yes,Buy One Get One,2022-08-24
22174,8787,Yes,Buy One Get One,2023-09-12
22175,8787,No,Buy One Get One,2023-02-18
22176,8788,Yes,Discount,2023-05-15
22177,8789,No,Buy One Get One,2021-09-29
22178,8789,No,Free Shipping,2021-01-23
22179,8790,Yes,Discount,2021-09-03
22180,8790,No,Discount,2022-07-15
22181,8790,Yes,Discount,2023-01-07
22182,8791,No,Free Shipping,2024-02-08
22183,8791,No,Free Shipping,2024-03-03
22184,8792,Yes,Discount,2023-12-06
22185,8792,Yes,Free Shipping,2023-11-03
22186,8792,Yes,Discount,2024-02-08
22187,8793,No,Discount,2024-05-29
22188,8794,No,Free Shipping,2023-10-22
22189,8795,Yes,Free Shipping,2020-11-26
22190,8795,Yes,Free Shipping,2020-11-10
22191,8795,Yes,Free Shipping,2020-12-20
22192,8796,No,Buy One Get One,2022-01-17
22193,8796,Yes,Discount,2021-12-19
22194,8796,No,Buy One Get One,2021-12-12
22195,8796,No,Buy One Get One,2022-01-15
22196,8797,No,Buy One Get One,2022-02-04
22197,8797,No,Discount,2022-12-04
22198,8797,Yes,Discount,2021-03-10
22199,8797,Yes,Buy One Get One,2022-01-17
22200,8798,No,Buy One Get One,2024-04-20
22201,8799,Yes,Free Shipping,2024-02-21
22202,8800,Yes,Discount,2024-02-26
22203,8801,No,Free Shipping,2023-02-19
22204,8801,No,Free Shipping,2022-11-23
22205,8801,No,Discount,2023-04-21
22206,8802,No,Free Shipping,2021-12-10
22207,8802,Yes,Free Shipping,2022-02-05
22208,8802,Yes,Discount,2022-01-18
22209,8803,Yes,Discount,2021-09-03
22210,8803,Yes,Free Shipping,2021-02-16
22211,8804,No,Buy One Get One,2020-11-10
22212,8805,Yes,Discount,2020-08-27
22213,8806,Yes,Free Shipping,2021-08-07
22214,8806,Yes,Free Shipping,2021-07-05
22215,8806,Yes,Discount,2021-05-17
22216,8807,Yes,Free Shipping,2023-10-15
22217,8807,No,Discount,2023-08-30
22218,8807,Yes,Free Shipping,2023-07-31
22219,8807,No,Buy One Get One,2023-03-08
22220,8808,No,Discount,2023-05-16
22221,8808,Yes,Discount,2023-05-23
22222,8809,No,Discount,2023-10-21
22223,8809,No,Discount,2023-08-05
22224,8809,Yes,Buy One Get One,2023-06-12
22225,8810,Yes,Discount,2023-04-16
22226,8811,No,Discount,2024-01-30
22227,8811,Yes,Free Shipping,2023-11-29
22228,8812,No,Free Shipping,2024-05-12
22229,8812,No,Free Shipping,2024-03-16
22230,8812,Yes,Discount,2024-05-10
22231,8813,Yes,Discount,2022-04-04
22232,8813,No,Buy One Get One,2022-01-07
22233,8813,No,Buy One Get One,2022-06-12
22234,8813,No,Buy One Get One,2022-07-03
22235,8814,No,Free Shipping,2021-11-02
22236,8814,Yes,Buy One Get One,2021-07-05
22237,8815,Yes,Buy One Get One,2024-05-21
22238,8815,No,Discount,2024-05-21
22239,8815,Yes,Free Shipping,2024-05-21
22240,8815,Yes,Discount,2024-05-21
22241,8816,No,Buy One Get One,2022-05-21
22242,8816,No,Buy One Get One,2021-09-28
22243,8816,Yes,Buy One Get One,2022-02-03
22244,8816,Yes,Free Shipping,2021-12-26
22245,8817,Yes,Discount,2022-05-14
22246,8817,Yes,Buy One Get One,2022-05-31
22247,8817,No,Free Shipping,2022-07-20
22248,8818,Yes,Discount,2022-09-10
22249,8818,No,Discount,2023-07-20
22250,8818,Yes,Buy One Get One,2023-08-12
22251,8818,Yes,Discount,2023-06-01
22252,8819,No,Buy One Get One,2022-11-28
22253,8820,No,Discount,2023-04-27
22254,8821,Yes,Free Shipping,2022-06-28
22255,8822,Yes,Free Shipping,2023-04-14
22256,8822,Yes,Free Shipping,2022-05-26
22257,8822,No,Free Shipping,2023-03-23
22258,8823,No,Buy One Get One,2021-03-26
22259,8824,Yes,Discount,2022-07-07
22260,8825,No,Buy One Get One,2023-03-24
22261,8825,No,Free Shipping,2023-04-13
22262,8826,Yes,Buy One Get One,2024-03-14
22263,8826,No,Discount,2024-03-31
22264,8826,Yes,Free Shipping,2024-04-02
22265,8826,No,Free Shipping,2024-04-08
22266,8827,Yes,Discount,2023-08-03
22267,8827,Yes,Free Shipping,2023-07-09
22268,8827,No,Free Shipping,2023-10-21
22269,8827,Yes,Free Shipping,2023-08-12
22270,8828,No,Buy One Get One,2022-06-11
22271,8828,No,Buy One Get One,2021-10-04
22272,8829,No,Buy One Get One,2022-09-13
22273,8829,No,Free Shipping,2022-08-28
22274,8829,No,Free Shipping,2022-08-25
22275,8830,No,Discount,2022-06-21
22276,8830,No,Discount,2021-12-22
22277,8830,No,Buy One Get One,2022-08-07
22278,8831,Yes,Free Shipping,2022-12-24
22279,8831,Yes,Discount,2023-03-29
22280,8831,No,Buy One Get One,2021-11-13
22281,8832,No,Buy One Get One,2021-08-03
22282,8832,No,Discount,2021-08-01
22283,8833,Yes,Buy One Get One,2021-02-28
22284,8833,Yes,Discount,2021-11-24
22285,8833,No,Free Shipping,2021-02-27
22286,8833,No,Discount,2021-12-05
22287,8834,No,Buy One Get One,2024-04-20
22288,8835,No,Buy One Get One,2023-04-14
22289,8835,Yes,Free Shipping,2022-11-04
22290,8835,Yes,Free Shipping,2022-08-07
22291,8836,Yes,Buy One Get One,2023-02-22
22292,8837,No,Free Shipping,2020-09-09
22293,8837,Yes,Discount,2020-08-16
22294,8837,Yes,Free Shipping,2020-09-28
22295,8837,Yes,Discount,2020-09-16
22296,8838,Yes,Free Shipping,2023-01-15
22297,8839,No,Free Shipping,2022-04-05
22298,8840,No,Discount,2022-07-10
22299,8840,Yes,Discount,2022-11-07
22300,8841,Yes,Free Shipping,2022-09-20
22301,8842,No,Buy One Get One,2024-02-23
22302,8842,Yes,Discount,2024-04-08
22303,8842,Yes,Free Shipping,2023-09-20
22304,8842,No,Discount,2023-10-14
22305,8843,No,Buy One Get One,2022-11-09
22306,8843,Yes,Discount,2022-10-23
22307,8843,No,Buy One Get One,2022-07-01
22308,8844,No,Free Shipping,2023-03-16
22309,8844,No,Buy One Get One,2023-02-23
22310,8844,Yes,Free Shipping,2023-03-22
22311,8844,No,Discount,2023-02-16
22312,8845,No,Free Shipping,2022-09-01
22313,8846,No,Free Shipping,2024-01-30
22314,8846,No,Discount,2024-01-29
22315,8846,Yes,Discount,2024-02-11
22316,8846,Yes,Free Shipping,2024-02-09
22317,8847,No,Free Shipping,2024-04-06
22318,8847,Yes,Discount,2024-03-29
22319,8848,No,Discount,2024-04-08
22320,8848,No,Free Shipping,2024-04-15
22321,8849,Yes,Buy One Get One,2022-12-08
22322,8849,Yes,Discount,2020-10-10
22323,8849,Yes,Discount,2023-09-29
22324,8850,No,Discount,2021-04-05
22325,8851,No,Discount,2024-03-18
22326,8851,No,Discount,2024-03-23
22327,8852,No,Free Shipping,2023-09-07
22328,8852,No,Buy One Get One,2023-07-26
22329,8852,No,Free Shipping,2023-10-01
22330,8852,No,Free Shipping,2023-08-28
22331,8853,Yes,Discount,2020-07-16
22332,8853,No,Buy One Get One,2020-12-15
22333,8853,Yes,Discount,2020-08-25
22334,8853,No,Buy One Get One,2021-05-11
22335,8854,Yes,Discount,2023-06-18
22336,8854,Yes,Buy One Get One,2023-05-28
22337,8854,Yes,Free Shipping,2023-05-13
22338,8855,Yes,Free Shipping,2022-10-03
22339,8856,Yes,Free Shipping,2021-06-17
22340,8857,No,Free Shipping,2023-08-13
22341,8858,Yes,Buy One Get One,2022-07-13
22342,8858,Yes,Free Shipping,2022-05-11
22343,8858,Yes,Discount,2022-05-19
22344,8859,No,Buy One Get One,2023-09-11
22345,8859,Yes,Free Shipping,2023-11-21
22346,8859,Yes,Discount,2024-03-11
22347,8859,No,Buy One Get One,2023-12-31
22348,8860,No,Free Shipping,2023-03-25
22349,8860,Yes,Buy One Get One,2023-03-12
22350,8860,Yes,Buy One Get One,2023-02-18
22351,8861,No,Free Shipping,2024-01-05
22352,8861,Yes,Buy One Get One,2023-05-12
22353,8861,Yes,Buy One Get One,2023-08-18
22354,8861,No,Buy One Get One,2023-12-30
22355,8862,No,Free Shipping,2023-06-25
22356,8863,No,Free Shipping,2023-11-23
22357,8863,No,Free Shipping,2023-12-01
22358,8864,Yes,Buy One Get One,2023-07-29
22359,8864,Yes,Free Shipping,2023-11-12
22360,8864,Yes,Buy One Get One,2023-08-22
22361,8865,No,Buy One Get One,2022-06-13
22362,8865,No,Discount,2023-02-23
22363,8865,Yes,Discount,2022-05-29
22364,8865,No,Free Shipping,2022-05-13
22365,8866,Yes,Discount,2020-09-06
22366,8866,No,Discount,2021-07-20
22367,8866,Yes,Discount,2020-02-18
22368,8867,No,Buy One Get One,2020-04-17
22369,8867,No,Buy One Get One,2020-07-16
22370,8868,No,Free Shipping,2023-06-01
22371,8868,No,Free Shipping,2022-09-16
22372,8869,No,Buy One Get One,2023-02-18
22373,8869,Yes,Discount,2022-12-28
22374,8870,Yes,Buy One Get One,2021-12-29
22375,8870,Yes,Discount,2021-07-12
22376,8870,No,Discount,2021-12-18
22377,8871,Yes,Buy One Get One,2021-04-24
22378,8871,No,Free Shipping,2022-08-19
22379,8871,Yes,Discount,2022-11-09
22380,8872,Yes,Free Shipping,2023-08-16
22381,8872,Yes,Discount,2023-04-04
22382,8872,Yes,Discount,2023-03-15
22383,8872,No,Discount,2023-12-03
22384,8873,Yes,Buy One Get One,2020-10-04
22385,8874,Yes,Free Shipping,2022-07-17
22386,8875,No,Buy One Get One,2022-09-17
22387,8875,Yes,Free Shipping,2023-08-04
22388,8875,No,Buy One Get One,2023-04-20
22389,8875,No,Discount,2022-10-02
22390,8876,No,Buy One Get One,2020-10-14
22391,8876,Yes,Buy One Get One,2021-07-10
22392,8877,Yes,Discount,2022-02-06
22393,8877,Yes,Buy One Get One,2022-06-26
22394,8878,Yes,Free Shipping,2022-03-07
22395,8878,Yes,Buy One Get One,2021-09-22
22396,8878,Yes,Discount,2021-11-29
22397,8879,No,Free Shipping,2021-07-18
22398,8879,Yes,Discount,2021-10-19
22399,8880,Yes,Free Shipping,2021-09-16
22400,8881,Yes,Free Shipping,2022-07-01
22401,8881,No,Buy One Get One,2022-09-15
22402,8881,Yes,Discount,2022-07-01
22403,8881,Yes,Discount,2022-06-05
22404,8882,Yes,Buy One Get One,2021-11-28
