customer_id,join_date,last_purchase_date,age,gender,location
8459,2020-11-06,2021-05-14,48.0,Female,Thompsonton
8460,2020-06-27,2022-05-30,34.0,Female,Reidshire
8461,2023-06-21,2024-05-03,58.0,Female,Doughertyland
8462,2023-01-04,2023-02-08,50.0,Female,Port Lindsayfort
8463,2021-05-11,2022-04-21,52.0,Female,Bellland
8464,2022-03-07,2023-05-27,66.0,Male,North Catherineview
8465,2022-11-04,2023-08-04,,Female,Alyssahaven
8466,2020-09-20,2023-11-08,32.0,Female,Chelseaburgh
8467,2024-05-07,2024-05-22,,Female,North Jonathanside
8468,2020-06-15,2021-10-06,44.0,Female,North Tina
8469,2023-03-14,2024-03-25,36.0,Male,Christophermouth
8470,2020-06-12,2021-12-28,61.0,Male,Campbellside
8471,2022-08-14,2024-04-02,,Female,Amandaside
8472,2023-07-06,2023-09-26,60.0,Male,South Tony
8473,2022-04-14,2023-05-11,62.0,Male,Port Douglas
8474,2021-03-09,2023-03-19,,Male,South Cynthiamouth
8475,2023-11-28,2024-03-18,40.0,Female,Beardmouth
8476,2022-01-20,2022-08-12,26.0,Female,North Josephport
8477,2022-01-12,2023-10-11,,,Patrickburgh
8478,2021-12-09,2023-07-18,44.0,,Lake Carolside
8479,2022-11-22,2023-05-30,64.0,Female,Jessicaview
8480,2023-05-07,2023-07-05,,Female,North Philip
8481,2020-02-07,2022-03-05,46.0,Female,Angelaberg
8482,2021-01-14,2021-05-02,54.0,Male,Christophermouth
8483,2022-08-24,2022-10-02,27.0,Male,Port Krista
8484,2023-01-15,2023-06-17,23.0,Male,Murrayborough
8485,2022-05-03,2022-05-17,38.0,Female,South Jeremy
8486,2023-01-26,2023-06-15,51.0,Female,Gomezmouth
8487,2024-05-08,2024-05-31,55.0,Male,South Laurie
8488,2020-04-25,2020-09-17,,Male,Rodriguezton
8489,2023-09-26,2024-03-30,55.0,Female,Cherylville
8490,2021-11-22,2022-12-23,40.0,Female,South Gregoryfurt
8491,2024-04-15,2024-05-27,65.0,Female,Josephchester
8492,2022-09-08,2023-04-09,39.0,Male,Maryville
8493,2022-08-27,2024-01-03,,Male,Paulachester
8494,2020-03-09,2024-01-11,51.0,Male,Millerhaven
8495,2020-11-16,2023-08-31,69.0,Female,East Luisfurt
8496,2024-02-14,2024-04-10,23.0,Male,Robertsfort
8497,2021-03-27,2022-01-22,47.0,Female,New Angela
8498,2022-03-08,2024-01-18,25.0,,Veronicashire
8499,2022-03-20,2023-01-17,31.0,Male,West Marcton
8500,2023-03-14,2023-11-22,59.0,Female,Berryside
8501,2020-06-03,2023-08-15,46.0,Female,South Kaylaburgh
8502,2020-07-31,2021-05-14,33.0,Male,South Jaimebury
8503,2021-08-09,2024-01-16,21.0,Male,East Ashleyfort
8504,2021-07-09,2022-06-18,,Male,Bairdburgh
8505,2020-03-05,2023-01-07,31.0,Female,Robertsmouth
8506,2020-02-08,2024-01-16,26.0,Male,Carlaside
8507,2022-08-04,2022-11-29,65.0,Male,Edwardshire
8508,2020-07-30,2021-10-21,50.0,Male,Baileyland
8509,2020-01-21,2022-11-30,27.0,Female,New Michaelfurt
8510,2021-11-08,2022-05-24,47.0,Male,Richardburgh
8511,2023-05-08,2023-06-06,64.0,Female,West Henry
8512,2024-05-13,2024-05-31,34.0,Female,New Linda
8513,2020-12-25,2022-05-24,22.0,Male,Port Mark
8514,2022-09-10,2024-01-04,18.0,Female,Barbarabury
8515,2022-12-25,2023-02-12,54.0,Male,New Michael
8516,2023-03-11,2023-06-16,49.0,Male,East Josephbury
8517,2023-02-02,2023-10-27,42.0,Male,West Angelaside
8518,2022-08-04,2022-12-10,39.0,Female,Samuelport
8519,2020-08-08,2022-04-04,46.0,Male,Boltonport
8520,2023-07-26,2023-09-09,63.0,Female,Millerport
8521,2020-10-13,2024-03-03,67.0,Male,New Dawnville
8522,2021-07-24,2024-05-19,23.0,Female,East Stephanieton
8523,2023-05-02,2023-06-13,55.0,Male,Micheleborough
8524,2020-11-12,2023-09-18,68.0,,Port Tracyton
8525,2021-02-26,2023-12-03,49.0,,New Christine
8526,2024-05-10,2024-05-24,52.0,Female,New Beth
8527,2020-11-21,2022-01-07,34.0,Female,South Michaelville
8528,2024-02-13,2024-02-18,53.0,Male,Sanchezberg
8529,2022-10-06,2023-01-31,36.0,Female,Kellibury
8530,2021-04-21,2021-09-18,47.0,Female,North Angelachester
8531,2023-04-30,2023-09-04,,Male,Shawnhaven
8532,2021-11-18,2022-11-16,18.0,Male,Hamptonside
8533,2020-03-23,2023-11-01,52.0,Female,Alexanderburgh
8534,2022-10-26,2024-02-14,59.0,Male,Ochoatown
8535,2021-07-21,2023-03-01,24.0,Male,North Ethanmouth
8536,2023-11-29,2024-04-01,68.0,Male,Tylerchester
8537,2024-03-11,2024-05-09,47.0,Female,East Lee
8538,2020-12-20,2021-07-04,40.0,Male,Marcusbury
8539,2022-07-10,2023-09-21,,Male,Alyssaberg
8540,2022-08-05,2023-09-25,63.0,Male,North Wendy
8541,2023-09-03,2023-12-05,67.0,Female,Port Rachelchester
8542,2020-06-01,2020-09-17,18.0,Female,New Matthewland
8543,2021-10-14,2022-05-01,43.0,Female,Willistown
8544,2020-11-02,2022-03-06,37.0,Male,South Mitchell
8545,2020-05-22,2024-05-21,58.0,Male,Vargastown
8546,2024-03-10,2024-05-24,63.0,Female,East Christopherberg
8547,2020-11-19,2024-01-04,35.0,Female,Wheelerview
8548,2021-09-03,2021-09-14,67.0,Female,Lake Brian
8549,2023-11-24,2024-02-09,53.0,Male,Nelsonbury
8550,2022-06-02,2023-04-05,69.0,Female,Harringtonland
8551,2023-08-11,2024-03-02,42.0,Female,Lake Nicolestad
8552,2023-08-21,2024-01-27,54.0,Male,Benjaminfort
8553,2020-08-24,2022-05-28,31.0,Female,South Cody
8554,2024-03-27,2024-05-08,68.0,Female,Gutierrezfort
8555,2023-11-04,2023-12-20,67.0,Female,Port Ashley
8556,2022-12-08,2023-01-07,32.0,Female,South Lisa
8557,2023-08-19,2024-05-11,64.0,Male,Floreshaven
8558,2023-05-15,2023-12-16,51.0,Male,Montesberg
8559,2021-01-19,2024-03-19,44.0,Female,South Amanda
8560,2023-03-07,2023-10-18,54.0,Male,Charlesfurt
8561,2022-09-25,2023-01-19,18.0,Female,Krausefort
8562,2022-03-11,2022-09-10,27.0,Male,Saraport
8563,2024-02-12,2024-05-15,52.0,Male,Janetview
8564,2020-07-05,2023-02-28,52.0,Male,Kington
8565,2023-08-17,2023-11-22,26.0,Female,North Cory
8566,2024-04-01,2024-04-18,19.0,Male,South Juan
8567,2022-05-02,2024-03-05,35.0,Male,Lindseyfurt
8568,2022-06-02,2024-05-23,23.0,,Zacharyborough
8569,2023-10-31,2024-03-24,68.0,Male,Escobarside
8570,2021-04-22,2023-10-31,32.0,,Bassburgh
8571,2023-09-09,2023-10-01,18.0,Male,Port Ericside
8572,2023-09-04,2023-10-01,66.0,Male,East Debratown
8573,2023-04-14,2023-09-28,20.0,Male,Coxstad
8574,2020-05-16,2023-01-09,60.0,Male,Brendamouth
8575,2024-02-16,2024-03-30,39.0,Male,Susanport
8576,2022-07-13,2022-11-04,20.0,Male,Lake Darinchester
8577,2021-01-11,2023-06-25,49.0,Female,Lake Alyssastad
8578,2020-11-02,2023-08-31,41.0,Male,Lorettatown
8579,2020-06-09,2023-04-04,19.0,,Katherinemouth
8580,2023-03-07,2023-10-11,60.0,Female,New Heatherfurt
8581,2021-06-07,2022-06-06,57.0,Female,New Brittanyfort
8582,2020-05-05,2023-09-11,24.0,Male,East David
8583,2023-06-07,2023-08-07,49.0,Female,West Kayla
8584,2021-12-26,2023-01-14,,Female,New Brandon
8585,2022-12-30,2023-06-21,63.0,Female,Campbellhaven
8586,2020-06-18,2022-03-18,62.0,Male,Wilsonburgh
8587,2022-10-26,2023-08-14,52.0,Female,Port Cheryl
8588,2021-05-01,2024-05-12,40.0,Female,Autumnfort
8589,2020-10-12,2022-04-04,61.0,Male,Lake Evanfort
8590,2021-09-03,2022-01-27,24.0,Female,Thomasview
8591,2022-10-24,2023-01-13,45.0,Female,Sawyerville
8592,2021-12-16,2024-01-14,65.0,Female,Heatherside
8593,2021-07-13,2023-06-19,19.0,Male,West Josephport
8594,2021-06-07,2022-12-10,,Male,Lake Sarah
8595,2023-11-02,2023-12-26,63.0,Female,Jennaton
8596,2023-03-23,2023-10-11,,Female,New Sarah
8597,2020-01-21,2023-09-24,24.0,Female,Navarrofurt
8598,2020-10-14,2022-04-13,,Male,Caseyton
8599,2023-01-08,2024-05-14,65.0,Male,Dylanport
8600,2024-02-05,2024-02-22,63.0,Female,Jamesview
8601,2022-01-10,2023-07-06,67.0,Male,Moyertown
8602,2022-12-07,2023-08-24,,Male,North James
8603,2020-03-10,2020-07-10,22.0,Female,Lewisburgh
8604,2020-06-19,2021-07-03,26.0,Female,North Tonyfort
8605,2022-09-22,2024-02-20,27.0,Female,West Melissa
8606,2020-03-30,2021-09-07,62.0,Female,Morrismouth
8607,2023-07-02,2024-05-15,65.0,Female,New Jeremy
8608,2021-10-15,2023-08-13,51.0,Female,Kemphaven
8609,2022-01-22,2023-08-27,24.0,Male,West Jamesborough
8610,2021-12-24,2023-07-24,55.0,Male,West Cynthialand
8611,2022-08-10,2024-01-21,54.0,Male,North Jason
8612,2022-12-03,2023-01-10,37.0,Female,Longville
8613,2023-01-15,2023-09-10,54.0,Female,New Ianfort
8614,2024-02-28,2024-03-28,21.0,Female,New Elizabeth
8615,2020-01-26,2020-05-09,,Male,South Julieville
8616,2021-02-25,2023-04-04,57.0,Female,Stephenport
8617,2020-11-01,2021-10-31,63.0,Female,North Krystalton
8618,2021-07-12,2023-03-31,,Female,New Jenniferview
8619,2020-07-22,2023-03-28,34.0,Male,South Donaldstad
8620,2022-11-15,2023-04-15,22.0,Male,East Jonathan
8621,2020-06-23,2022-05-28,18.0,Female,Port Jacqueline
8622,2021-04-17,2022-07-04,22.0,Male,Lake Yesenia
8623,2021-05-24,2022-10-04,19.0,Male,Lake Anthony
8624,2023-10-25,2024-04-25,48.0,Male,Moyershire
8625,2023-03-11,2023-10-31,67.0,Female,Port Robinport
8626,2021-07-08,2022-12-30,60.0,Female,Lake Gregorychester
8627,2021-03-12,2023-04-30,48.0,Female,Campbellton
8628,2022-09-12,2023-12-28,59.0,Female,New Valerie
8629,2022-12-31,2023-12-27,35.0,Female,New Sarah
8630,2022-07-02,2023-12-08,20.0,Female,East Raymondtown
8631,2021-08-22,2023-02-27,23.0,Female,New Thomas
8632,2023-09-29,2024-04-22,25.0,Female,Port Holly
8633,2024-04-18,2024-05-30,,Male,North Jacquelineberg
8634,2022-02-02,2024-04-25,,Male,South Brian
8635,2023-10-16,2024-01-12,,Female,West Derek
8636,2023-09-02,2023-11-05,44.0,Female,East Nancystad
8637,2022-03-02,2024-01-02,63.0,Female,Perezbury
8638,2021-10-25,2024-05-12,61.0,Male,Grayside
8639,2022-12-27,2024-01-14,,,Lake Jessica
8640,2023-12-29,2024-01-21,36.0,Female,East Samantha
8641,2024-04-02,2024-05-27,31.0,Female,East Franklinville
8642,2020-08-27,2023-04-20,34.0,Female,Port Aarontown
8643,2021-07-16,2021-07-16,32.0,Female,New Rebecca
8644,2020-07-10,2023-01-28,40.0,Female,North Rebekah
8645,2020-03-28,2022-08-14,31.0,Male,Perezburgh
8646,2022-11-03,2023-12-21,32.0,Male,Lake Deanfurt
8647,2022-01-15,2022-11-30,26.0,Male,Robinsonbury
8648,2021-07-02,2022-12-28,27.0,Female,Scottburgh
8649,2022-10-21,2024-02-08,42.0,Male,Christopherfurt
8650,2021-11-08,2023-09-07,52.0,Male,Adamsborough
8651,2020-12-30,2024-02-10,62.0,Male,Jeanneland
8652,2023-12-15,2024-01-16,66.0,Male,West Peterton
8653,2024-02-24,2024-03-02,48.0,Male,South Robertmouth
8654,2021-08-19,2024-01-01,31.0,,Barnettchester
8655,2024-03-30,2024-04-02,63.0,Female,New Jody
8656,2020-05-31,2022-01-10,52.0,Female,South Racheltown
8657,2022-02-22,2023-04-30,36.0,Male,East Cynthiashire
8658,2024-05-30,2024-05-30,,Female,Victorton
8659,2021-01-28,2024-02-10,40.0,Male,Arellanomouth
8660,2022-06-04,2023-01-09,,Female,South Douglas
8661,2023-01-27,2023-05-31,38.0,Male,Lake Rebecca
8662,2020-03-29,2020-10-07,57.0,Female,Hernandezchester
8663,2020-09-07,2021-01-30,58.0,Female,Port Jamesstad
8664,2024-05-17,2024-05-21,30.0,Male,Lake Carolineberg
8665,2021-06-12,2022-11-01,27.0,Female,Phambury
8666,2020-07-04,2021-08-26,25.0,Female,South Kaylachester
8667,2022-02-09,2022-08-06,22.0,Female,Scottmouth
8668,2024-05-13,2024-05-24,22.0,Female,Coffeyfurt
8669,2023-03-26,2023-12-30,68.0,Male,Lake Jamie
8670,2020-12-06,2021-11-04,,Female,Port Logan
8671,2024-03-31,2024-04-11,50.0,Female,East Lindatown
8672,2020-07-03,2021-08-08,68.0,Male,Kellyside
8673,2020-10-04,2023-04-04,55.0,Female,Jonathanchester
8674,2023-12-15,2024-04-19,35.0,Male,Wrightport
8675,2024-02-22,2024-05-30,,Female,Lake Lori
8676,2023-10-01,2023-10-31,22.0,Male,Reginatown
8677,2023-03-03,2024-01-20,57.0,Female,Shermanmouth
8678,2022-10-27,2023-09-23,65.0,Female,Samanthaview
8679,2021-01-01,2022-03-23,65.0,Male,West Victoriamouth
8680,2023-07-19,2023-10-29,65.0,Male,Port Rose
8681,2022-07-16,2023-09-25,30.0,Male,Kaitlynland
8682,2024-04-13,2024-05-20,57.0,,Ramirezbury
8683,2022-01-13,2023-06-23,52.0,Female,Stoneberg
8684,2021-10-02,2021-12-22,61.0,Male,Emilyborough
8685,2024-03-31,2024-05-10,,,North Daniel
8686,2023-11-19,2023-12-25,32.0,Female,Christophermouth
8687,2022-04-19,2024-02-11,62.0,Female,Port Abigail
8688,2021-02-25,2022-12-09,64.0,Male,Lake Christopher
8689,2022-03-06,2022-11-20,20.0,Male,Johnland
8690,2023-06-30,2023-09-19,45.0,Female,Erinburgh
8691,2023-12-12,2023-12-19,62.0,Female,New Austin
8692,2020-06-13,2022-04-11,25.0,Male,Lake Angel
8693,2020-02-13,2021-12-11,52.0,Female,Dunlapfurt
8694,2020-08-23,2023-02-08,,Male,Scottside
8695,2021-06-02,2022-11-05,55.0,Male,Tracyburgh
8696,2024-02-27,2024-04-13,35.0,Female,Port Shannon
8697,2024-01-21,2024-03-21,68.0,Male,New Jimborough
8698,2023-01-05,2023-01-27,53.0,Female,Robinsonton
8699,2022-11-06,2023-11-12,18.0,Male,Juliachester
8700,2021-07-07,2022-09-20,36.0,Male,Kylefurt
8701,2023-04-26,2023-09-09,42.0,,Vargasfort
8702,2020-04-15,2021-06-11,25.0,Male,Riverafort
8703,2022-01-14,2022-06-30,32.0,Male,North Brendachester
8704,2020-09-17,2022-07-31,59.0,Male,Port Jessica
8705,2021-04-29,2022-09-15,28.0,Female,West Aaronmouth
8706,2024-03-23,2024-04-27,51.0,Female,North Glenn
8707,2021-07-06,2023-09-28,58.0,Male,Lewisland
8708,2022-11-22,2023-11-02,19.0,Male,Danielleshire
8709,2023-04-14,2023-05-03,18.0,Male,East Martin
8710,2023-08-01,2024-04-26,65.0,Female,East Joseph
8711,2020-11-17,2023-02-18,47.0,Female,Randyview
8712,2023-11-12,2023-12-30,51.0,Male,Barnesfurt
8713,2022-12-02,2023-10-29,67.0,Female,Josephburgh
8714,2020-03-15,2022-05-13,43.0,Male,Lake Kathy
8715,2022-11-04,2024-04-21,23.0,Male,Port John
8716,2021-12-24,2021-12-27,34.0,Male,Davidview
8717,2023-04-06,2024-01-11,18.0,Male,Sellersfurt
8718,2021-08-08,2023-11-16,21.0,Male,Valdezmouth
8719,2022-12-30,2023-01-22,65.0,Male,West Edwardmouth
8720,2021-06-18,2022-06-05,26.0,Male,West Mark
8721,2022-08-16,2023-09-09,52.0,Male,East Tylerborough
8722,2020-06-03,2021-03-15,48.0,Male,Joshuaborough
8723,2024-04-02,2024-04-04,37.0,Female,Mendezstad
8724,2023-04-19,2023-09-17,29.0,Female,Dennistown
8725,2022-01-06,2022-02-13,64.0,Female,Herringberg
8726,2023-06-21,2023-07-30,49.0,,South Anthonyton
8727,2023-09-15,2023-11-10,52.0,Female,Peterstad
8728,2021-07-06,2023-12-14,20.0,Female,Lake Charlesfurt
8729,2023-05-23,2023-10-16,42.0,Male,Miguelview
8730,2022-07-08,2023-01-28,26.0,Male,South Jeanne
8731,2023-03-01,2024-04-16,54.0,Male,North Angelamouth
8732,2020-09-07,2022-01-31,46.0,,East Mariaborough
8733,2022-06-14,2023-02-14,30.0,Female,Port Jenniferfurt
8734,2024-01-07,2024-02-02,25.0,Female,Austinfurt
8735,2020-07-14,2021-08-09,38.0,Male,Keithmouth
8736,2021-06-07,2021-12-03,50.0,Female,Mccluremouth
8737,2021-11-04,2023-11-29,19.0,Female,Timothystad
8738,2023-07-03,2023-11-19,38.0,Male,Wallberg
8739,2022-07-03,2023-06-15,,Female,Edwardschester
8740,2022-08-22,2023-09-18,47.0,Female,East Kristitown
8741,2020-05-24,2021-04-25,28.0,Male,North Melissa
8742,2024-03-02,2024-04-15,41.0,Male,Tiffanyville
8743,2023-07-19,2024-03-04,,Male,West Karifort
8744,2023-04-22,2023-08-22,50.0,Male,Mooreville
8745,2022-06-20,2024-05-09,44.0,Male,Cervantesburgh
8746,2022-05-02,2023-01-07,19.0,Female,Brownmouth
8747,2021-05-08,2022-10-04,43.0,Female,Howardland
8748,2020-03-21,2021-10-16,33.0,Male,East Ashley
8749,2021-10-26,2022-07-23,41.0,Female,Lake Vincentfurt
8750,2020-05-16,2021-05-22,62.0,Male,South Thomas
8751,2020-03-27,2020-11-19,36.0,Female,East Andreaport
8752,2023-04-17,2023-06-21,,Female,Powellside
8753,2024-03-14,2024-05-02,24.0,Male,Weissberg
8754,2023-04-06,2024-02-13,28.0,Female,Tammymouth
8755,2023-04-23,2023-07-26,50.0,Male,Savannahchester
8756,2024-03-14,2024-04-06,51.0,Female,Port Joshuashire
8757,2022-07-21,2023-12-11,,Male,Lowemouth
8758,2023-05-14,2024-03-27,64.0,Male,South Rebecca
8759,2021-09-26,2022-04-14,67.0,Male,Jessicachester
8760,2021-06-17,2024-01-14,36.0,Male,Powersport
8761,2020-07-29,2022-07-02,65.0,Female,Yolandahaven
8762,2020-01-24,2021-11-05,48.0,Male,East Richard
8763,2020-04-17,2020-09-19,35.0,,Coxside
8764,2021-01-14,2021-01-18,21.0,Male,Owensfort
8765,2024-04-27,2024-05-19,66.0,Male,Lake Javier
8766,2021-09-02,2022-04-04,64.0,Female,Mooneyville
8767,2022-08-26,2024-04-29,61.0,Female,Taraborough
8768,2023-02-19,2023-11-13,64.0,Female,East Tammybury
8769,2021-02-24,2021-04-30,39.0,Male,Matthewburgh
8770,2020-12-27,2021-05-31,34.0,Female,Susanland
8771,2024-01-23,2024-03-26,49.0,Male,Mcphersonview
8772,2020-03-08,2021-06-28,49.0,Female,Andrewstad
8773,2022-08-24,2023-11-05,46.0,Male,New Annafort
8774,2021-07-24,2021-10-19,39.0,Female,North Julie
8775,2022-08-22,2023-05-14,41.0,Male,East Kyle
8776,2022-03-14,2022-11-10,,Male,New Garyborough
8777,2024-04-28,2024-05-25,22.0,Female,Fullerbury
8778,2022-04-16,2023-03-14,52.0,,Nicholasberg
8779,2023-09-17,2024-04-19,19.0,Female,Port Allison
8780,2020-11-08,2023-10-30,54.0,Female,Ericland
8781,2024-03-02,2024-04-12,,Female,New Denisechester
8782,2021-09-26,2024-05-15,38.0,Male,Rachelside
8783,2023-10-29,2024-03-20,69.0,Female,Kathleenton
8784,2023-07-29,2023-09-03,,Female,Port Manuelmouth
8785,2023-11-26,2023-12-22,42.0,Female,West Jessicafurt
8786,2023-09-14,2024-03-09,57.0,Female,Wilsonville
8787,2022-06-07,2024-05-15,38.0,,Jonathanview
8788,2023-05-04,2023-06-23,47.0,Female,New Kelly
8789,2020-05-01,2022-12-13,37.0,Male,South Marie
8790,2020-06-19,2023-06-16,68.0,Male,New Brian
8791,2024-01-21,2024-03-07,58.0,Male,East Dennis
8792,2023-09-07,2024-04-17,35.0,Male,Gravesville
8793,2024-05-29,2024-05-31,47.0,Female,Contrerasbury
8794,2023-05-31,2023-12-20,66.0,Male,South Erin
8795,2020-11-01,2020-12-28,67.0,Female,Kellyville
8796,2021-11-28,2022-01-30,20.0,Female,Sparksville
8797,2020-12-27,2023-07-23,69.0,Male,South Charles
8798,2024-04-19,2024-04-23,24.0,Male,Fernandezborough
8799,2024-01-01,2024-03-31,68.0,Female,Hansonton
8800,2024-01-23,2024-03-15,54.0,Male,Wrightville
8801,2021-10-30,2023-06-07,36.0,Male,East Catherinemouth
8802,2021-03-15,2022-09-09,18.0,Female,Keithtown
8803,2020-01-01,2021-09-07,65.0,Male,West Christina
8804,2020-10-11,2021-06-01,63.0,Male,Johnstonmouth
8805,2020-06-05,2021-07-16,60.0,Female,Adammouth
8806,2020-03-22,2022-04-16,19.0,Male,East Renee
8807,2023-02-14,2023-11-12,33.0,Female,Gutierrezmouth
8808,2023-04-28,2023-05-28,47.0,Male,Lake Heiditon
8809,2023-01-28,2023-12-10,32.0,Female,Lake Paultown
8810,2021-12-04,2023-09-25,34.0,Male,South Christina
8811,2022-11-27,2024-02-28,,Male,East Austinton
8812,2023-10-21,2024-05-16,56.0,Female,Port Paulshire
8813,2021-12-14,2022-08-06,22.0,Male,Lake Cynthia
8814,2021-04-25,2022-04-07,67.0,Male,Lake Johnville
8815,2024-05-21,2024-05-22,31.0,Female,Carrieview
8816,2020-12-10,2022-08-07,57.0,Male,Port Alicia
8817,2022-04-16,2022-10-26,52.0,Male,East Jenniferhaven
8818,2022-08-28,2023-10-05,54.0,Male,West Jessica
8819,2022-06-10,2023-09-18,44.0,Male,New Robert
8820,2023-03-18,2023-10-05,57.0,Female,South Caitlinton
8821,2022-02-09,2022-08-20,63.0,Male,West Johnville
8822,2021-07-30,2023-07-26,49.0,Male,Mccallfurt
8823,2020-12-22,2021-05-12,60.0,Female,Kyleburgh
8824,2022-07-07,2022-08-02,55.0,Male,Kellyfort
8825,2023-01-07,2023-07-04,63.0,Male,Griffinmouth
8826,2024-03-13,2024-04-09,59.0,Male,Spencerfurt
8827,2023-04-09,2024-02-23,59.0,Male,Brentshire
8828,2021-08-31,2023-03-06,,Male,New Darrell
8829,2022-05-19,2023-01-24,,Female,North Nathan
8830,2021-10-03,2022-10-20,26.0,,Davisburgh
8831,2021-06-17,2023-10-09,,Male,Michellechester
8832,2021-07-02,2021-10-01,59.0,Female,Simsville
8833,2020-06-29,2022-01-25,35.0,Male,West Josephstad
8834,2024-04-17,2024-04-22,40.0,,Georgehaven
8835,2022-06-28,2023-05-13,36.0,Female,East Courtneyview
8836,2022-09-18,2023-07-14,67.0,Male,Mathisborough
8837,2020-08-03,2020-09-30,69.0,Male,Lopezland
8838,2021-12-30,2023-10-26,,,Charlesburgh
8839,2022-02-26,2023-06-03,62.0,Female,South Jennifer
8840,2022-07-01,2023-07-28,,Male,Lake Jordan
8841,2021-11-13,2023-07-28,45.0,Female,Williamsbury
8842,2023-03-14,2024-05-17,50.0,Male,New Kathyburgh
8843,2022-06-08,2022-11-30,62.0,Male,Austinborough
8844,2023-02-14,2023-03-24,52.0,Female,Michaelport
8845,2022-08-29,2023-01-13,28.0,Female,Port John
8846,2024-01-28,2024-02-24,49.0,Male,West Matthew
8847,2024-03-26,2024-04-21,41.0,Female,Barbertown
8848,2024-03-25,2024-04-20,,Female,Harrisville
8849,2020-02-26,2023-12-05,46.0,Female,Craigbury
8850,2020-05-02,2022-02-07,50.0,Male,Lake Lindsay
8851,2024-01-09,2024-05-28,56.0,Male,Port Nicoletown
8852,2023-06-20,2023-11-30,36.0,Female,West Dawn
8853,2020-03-17,2022-01-21,62.0,Male,West Miguel
8854,2023-05-07,2023-10-01,64.0,Male,Stevenberg
8855,2022-06-06,2023-08-29,57.0,Male,Lake Annette
8856,2021-05-25,2021-10-09,36.0,Female,North Philip
8857,2022-11-14,2023-09-07,63.0,Female,Youngbury
8858,2022-04-28,2022-07-28,,Male,Jaredberg
8859,2023-09-11,2024-03-27,19.0,Male,Englishview
8860,2023-01-22,2023-04-29,62.0,Male,Campbellhaven
8861,2023-02-26,2024-02-28,46.0,Female,Williamfort
8862,2023-06-24,2023-07-30,56.0,Male,South Frankville
8863,2023-11-19,2023-12-23,64.0,Male,Andersonhaven
8864,2022-08-31,2024-02-08,,Female,Tinaland
8865,2022-03-24,2023-04-02,48.0,Male,East Thomasburgh
8866,2020-01-24,2021-10-11,69.0,Male,East Abigailberg
8867,2020-01-18,2023-02-01,30.0,Female,Taylorshire
8868,2022-08-27,2023-08-05,41.0,Female,New Amychester
8869,2022-12-09,2023-06-17,58.0,Female,Reynoldsfurt
8870,2021-05-31,2022-06-27,32.0,Female,Burtonton
8871,2020-11-06,2023-02-12,67.0,Male,Floreschester
8872,2022-01-12,2024-03-15,39.0,Female,North Crystaltown
8873,2020-01-19,2021-01-01,36.0,Male,Kathrynview
8874,2022-01-26,2023-05-12,37.0,Male,Coleborough
8875,2022-07-21,2023-09-07,59.0,Male,West Williamfurt
8876,2020-06-19,2022-04-22,54.0,Male,Jamesmouth
8877,2022-01-15,2022-11-13,47.0,Female,Fullerfurt
8878,2020-10-10,2024-01-29,57.0,,South Joseph
8879,2020-05-07,2022-05-06,24.0,Male,West Georgefort
8880,2020-05-18,2022-04-12,60.0,Male,East Margaret
8881,2022-02-16,2023-10-02,28.0,Male,South Bryan
8882,2021-11-06,2022-06-15,30.0,Female,West David
8883,2020-07-27,2023-10-13,49.0,Male,Washingtonfurt
8884,2023-04-02,2023-12-16,57.0,Male,North Cody
8885,2021-06-18,2023-12-23,57.0,Male,North Brittany
8886,2023-05-27,2023-06-07,48.0,,East Emilymouth
8887,2020-05-09,2021-11-28,30.0,Male,West Cole
8888,2023-05-01,2023-12-23,67.0,Female,Stewarthaven
8889,2020-04-12,2021-04-18,,Male,East Kimberlymouth
8890,2023-11-13,2024-03-21,63.0,Female,Cardenasside
8891,2020-02-25,2022-10-29,53.0,Male,South Sara
8892,2023-12-19,2024-01-12,20.0,Female,Higginsbury
8893,2023-10-03,2024-01-28,36.0,Male,Grahamland
8894,2024-04-16,2024-05-09,55.0,Female,Michaelshire
8895,2023-11-15,2024-04-27,,Male,North Rachelbury
8896,2022-10-07,2022-11-25,57.0,Female,Reynoldsbury
8897,2021-06-28,2022-10-28,43.0,Female,East Codyborough
8898,2022-11-03,2023-12-09,45.0,Female,Randyville
8899,2021-08-17,2022-07-04,37.0,Female,North Lauraberg
8900,2023-09-03,2024-02-23,35.0,Female,Brandonborough
8901,2023-03-19,2023-08-16,52.0,Female,East Sheila
8902,2022-06-08,2023-01-28,51.0,Male,North Angela
8903,2021-10-12,2022-02-03,37.0,Female,West David
8904,2020-05-05,2021-01-10,62.0,Female,North Roger
8905,2021-03-23,2023-02-22,23.0,Male,Freemanview
8906,2023-11-25,2024-02-28,62.0,Female,Meaganborough
8907,2020-12-31,2024-05-20,47.0,Male,Harrisfurt
8908,2021-03-19,2022-01-14,58.0,Male,New Danielburgh
8909,2021-03-01,2022-07-30,37.0,Male,Carrberg
8910,2024-03-17,2024-04-09,46.0,Male,Lake Albertshire
8911,2022-07-28,2023-11-06,28.0,Female,New Christinaport
8912,2021-04-07,2023-11-19,46.0,Female,Kellyview
8913,2022-09-28,2023-05-15,28.0,Male,Patelburgh
8914,2022-05-29,2022-10-21,29.0,Female,New April
8915,2021-06-19,2023-03-21,28.0,Female,New Lisaville
8916,2022-01-31,2022-04-16,40.0,Female,West Sarah
