Employee ID,Age,Gender,Job Role,Department,Monthly Income,Years at Company,Number of Promotions,Last Raise Percentage,Distance from Office,Job Satisfaction,Performance Rating,Attrition
7098,55,Male,Sales,Engineering,11967,18,1,19.843628191390245,17.737945487596477,7,5,No
7099,43,Female,Engineer,Sales,4620,24,3,19.122670936655716,24.340620738265518,3,2,No
7100,34,Male,Engineer,Engineering,7312,5,2,18.42278117395481,6.1409270568304155,1,2,No
7101,24,Female,Sales,Sales,11723,0,3,1.7855259762709164,25.564611311309427,1,5,No
7102,41,Female,HR,IT,10828,24,0,15.14332690448191,22.683820061493304,8,4,No
7103,52,Male,Manager,HR,3888,22,2,17.536917226793825,9.344437597433522,1,5,No
7104,26,Female,Sales,IT,13105,16,4,6.665590590777328,41.14411939158491,9,3,No
7105,45,Female,Technician,Engineering,3392,16,0,4.391480684016152,26.78268509510111,8,1,No
7106,54,Female,Engineer,Sales,12813,19,3,17.7814861432149,12.116345010802418,2,5,No
7107,29,Female,Engineer,Sales,6457,10,0,1.8167551278301364,4.26033121459286,8,5,No
7108,45,Male,Engineer,Engineering,10668,20,1,14.99351041591052,5.778165595195641,8,2,No
7109,41,Female,HR,Engineering,5363,11,0,3.1215528851256047,50.0,2,2,No
7110,37,Female,Technician,IT,10354,23,0,9.150757043404184,50.0,5,2,No
7111,33,Male,HR,Support,12540,12,2,19.655956993341924,48.2023869600345,8,2,No
7112,34,Male,Manager,Sales,14052,16,1,19.76440433074021,40.92799423218369,9,5,Yes
7113,46,Female,Sales,Engineering,3317,21,0,15.519805733910736,36.370023223960374,9,1,No
7114,53,Male,Sales,IT,9537,23,3,16.783769696556277,39.81453548673451,4,2,No
7115,45,Female,Engineer,Support,11896,0,1,15.731072003607107,16.090256916527654,2,3,No
7116,30,Female,Engineer,HR,6771,1,0,14.589481248298013,25.334034973731406,2,3,No
7117,44,Female,Manager,Engineering,12233,16,3,12.442172645676955,46.871365474337644,2,3,No
7118,34,Male,HR,Support,14066,6,3,14.692339618574602,11.824400152029117,10,2,No
7119,53,Male,Technician,HR,7244,16,0,11.875531078970557,35.000508185869386,3,3,No
7120,36,Male,Manager,HR,7653,14,0,12.69012849398722,29.449113166882128,4,5,No
7121,57,Female,Sales,IT,9885,11,1,17.616580330578945,26.045797835538693,1,1,No
7122,26,Female,Sales,Sales,13701,21,2,10.898934480609508,25.734225709713517,6,3,No
7123,43,Female,HR,Engineering,7006,7,0,17.19632340736062,22.092745483885075,1,3,No
7124,37,Female,Manager,Support,14216,7,4,0.0,22.932769481885213,9,3,No
7125,31,Male,Technician,HR,7642,0,4,11.52970335248963,17.729780952328856,6,2,Yes
7126,45,Male,Manager,Sales,5127,27,0,6.590336566964973,43.330945120706716,10,5,No
7127,39,Female,Manager,HR,7613,28,0,10.26787956612232,36.873356823994726,10,5,No
7128,39,Male,HR,Engineering,5749,11,0,12.259308892730992,45.00948016247207,3,4,No
7129,28,Male,Technician,Engineering,11435,3,4,16.915169442645688,17.83913351867339,7,5,No
7130,25,Male,Sales,IT,11200,10,5,0.0,6.360478104987147,9,5,Yes
7131,47,Male,Engineer,Engineering,6654,25,3,3.2796674536319137,15.195222975427574,5,4,No
7132,26,Male,Technician,Engineering,13885,21,2,18.428914825606316,24.684162636912752,9,5,Yes
7133,37,Female,Sales,Engineering,12515,19,4,16.98814089732096,10.310380917489745,10,1,No
7134,56,Female,HR,Sales,8439,27,4,0.0,24.423461110470775,7,1,No
7135,47,Female,Technician,Support,13488,20,1,6.6357508583377705,32.98587424367857,5,1,Yes
7136,39,Female,Technician,Support,5370,16,3,0.19459947534480992,1.0,10,2,No
7137,50,Female,Sales,Engineering,5603,15,3,15.148960263894747,35.93567800750931,5,2,Yes
7138,44,Female,Sales,Support,8747,8,2,13.63880360481968,50.0,4,1,Yes
7139,35,Male,Manager,Engineering,6533,29,3,11.296102307972674,11.285867986982613,4,1,No
7140,36,Female,Manager,Support,10565,14,2,13.833223465111299,40.96686528192989,2,4,No
7141,54,Male,Technician,Support,11584,14,1,10.755824251156401,24.05034947661691,1,5,No
7142,46,Male,Engineer,HR,4251,0,4,4.776823511609316,36.090580779958415,2,4,No
7143,42,Male,HR,Sales,5966,0,0,15.086674699109777,50.0,3,1,Yes
7144,38,Female,Sales,HR,14320,1,4,15.665555421298809,13.048890775449047,10,3,No
7145,44,Male,Manager,HR,12358,25,1,17.08403786146533,38.797567988251,8,1,No
7146,38,Male,HR,Support,13758,29,3,19.08153356923512,5.840079093178792,8,5,No
7147,35,Male,Technician,IT,10571,12,3,14.950832234810905,50.0,6,3,Yes
7148,50,Female,Sales,IT,6007,9,4,0.0,15.80531339016372,5,5,No
7149,41,Female,Sales,Sales,10813,4,2,0.41677143092998525,16.34803074318163,8,1,No
7150,51,Female,Manager,Engineering,10206,30,3,13.4111625544084,11.52886892895341,10,3,No
7151,40,Male,Engineer,Support,11384,29,1,1.1210192985442236,43.44728865848168,7,4,No
7152,34,Male,Sales,Sales,11518,13,3,1.8019986125758205,31.58234649771651,3,3,No
7153,39,Female,Engineer,HR,7120,17,2,2.723197750479336,49.95944476102507,3,1,Yes
7154,44,Male,HR,Support,7197,11,1,20.0,34.248569830797074,1,4,Yes
7155,54,Female,Sales,HR,11854,29,1,6.3278831073083275,17.552471775726218,5,4,No
7156,39,Female,Sales,Sales,7837,4,1,2.7839964785938163,37.22411196326932,7,5,No
7157,30,Female,Engineer,IT,7025,7,4,18.99215085031766,14.671102084978122,8,2,Yes
7158,54,Female,Manager,Sales,7257,9,4,12.174887572013358,16.565599796654386,4,5,No
7159,53,Male,Technician,Support,7773,5,1,0.7221813749794759,1.4094165770150306,8,2,No
7160,38,Male,HR,Support,12077,27,0,16.66722079772801,9.60576408950005,9,5,No
7161,40,Female,Sales,Engineering,6953,23,5,7.325728981032883,15.771503611710656,7,3,No
7162,48,Male,Manager,IT,5294,14,4,16.048725463224788,18.999374292003836,4,2,No
7163,27,Male,Sales,Support,9317,6,0,16.767375637689433,20.47779037544373,7,3,No
7164,56,Male,HR,IT,6467,22,2,0.9990041428617591,38.60339059825042,8,5,Yes
7165,58,Male,Technician,Support,4032,20,4,15.051961055061899,10.83810613550288,7,3,No
7166,55,Male,Sales,IT,4471,16,2,9.090099512072264,33.9224039400041,2,3,No
7167,41,Male,Engineer,Sales,8113,27,0,12.76201879512232,5.673091708594631,2,5,No
7168,46,Female,Manager,IT,8690,18,1,17.390283306298507,50.0,3,2,Yes
7169,25,Female,Technician,HR,13836,5,0,5.205962308580365,1.0,2,1,No
7170,31,Female,Sales,Sales,9805,16,1,11.114375119275586,46.67632136049379,5,4,No
7171,31,Female,Technician,Support,7071,19,0,19.945435704289572,27.479862023326177,1,4,No
7172,45,Male,Engineer,Support,10739,19,4,10.162289403126984,33.0815784977871,8,2,No
7173,42,Male,Sales,Engineering,4148,7,2,7.173145548404072,13.325869305306925,9,3,No
7174,32,Male,Technician,HR,11232,13,3,5.708770796626872,11.78984749717628,6,2,No
7175,48,Female,Sales,Engineering,9480,23,1,8.3205450520655,44.109884289431584,4,3,No
7176,37,Female,Sales,Sales,6756,27,4,10.031034943468073,20.51236182224885,2,1,No
7177,47,Male,Technician,Engineering,14948,14,4,0.7211938518994474,26.77952135634398,6,1,No
7178,51,Male,Sales,Sales,10408,14,4,8.756295565882784,44.57438905344977,1,3,No
7179,37,Female,Engineer,Engineering,14602,8,4,12.009336317282367,12.49342346838584,1,2,No
7180,28,Female,Technician,IT,10261,8,0,3.6730288863923533,4.854391587996675,6,5,No
7181,37,Female,Technician,Sales,14158,20,2,11.069154696031816,34.25079432007811,10,2,No
7182,56,Male,Engineer,Sales,9663,23,2,14.124280472390012,23.658854610243246,2,4,No
7183,37,Male,Engineer,IT,6796,28,0,3.9651524346051215,42.85254527890197,9,5,No
7184,33,Female,Engineer,IT,14472,7,1,14.917561235120562,48.43544983302676,3,4,No
7185,56,Female,Sales,HR,6447,9,2,7.193687496258825,12.063108893180697,8,5,No
7186,42,Female,Sales,IT,11276,19,0,19.850090757104102,39.67243403859834,1,3,No
7187,57,Female,HR,Engineering,14610,3,1,19.581536202014078,17.751811848280525,10,2,No
7188,38,Female,Sales,IT,10832,0,2,13.040796701844279,39.531599551355896,9,4,No
7189,53,Female,Engineer,IT,13355,13,0,5.631614319634393,10.23452541951401,7,2,No
7190,27,Male,HR,Sales,7457,20,2,18.74420274684119,27.327002860801464,2,1,No
7191,45,Male,Engineer,Sales,8370,7,2,19.975580104165083,9.260112606862144,5,3,Yes
7192,48,Female,Manager,IT,14151,21,3,6.06838535561516,26.181542777138713,1,1,No
7193,41,Male,Technician,HR,13422,8,3,12.291787617932275,12.765717486421565,6,5,No
7194,46,Female,Manager,Sales,13915,13,1,0.11974005967438917,46.598089136127136,3,5,No
7195,23,Female,Engineer,Engineering,5639,0,2,0.8706642066160475,28.43641377698862,6,4,No
7196,30,Female,Sales,Engineering,12222,13,0,10.011956219339769,26.39676572486825,5,3,No
7197,49,Male,Technician,IT,10687,11,3,12.186277478477427,45.44902303487787,6,4,No
7198,59,Male,Sales,IT,3930,3,4,6.247860051152728,24.488016003948818,5,5,No
7199,24,Female,Sales,HR,13851,21,4,1.9825964076610147,29.593169171323915,9,3,No
7200,41,Female,Technician,IT,4821,20,1,15.645442973407457,1.0,5,1,No
7201,27,Female,Technician,Support,8902,5,0,13.342138811733173,39.03448959454457,8,3,No
7202,54,Male,Manager,Support,8827,12,3,12.976967850694244,10.359285104829619,6,3,No
7203,22,Male,Engineer,IT,6809,17,0,10.69723273070668,34.44366753386358,3,3,No
7204,58,Female,Sales,Support,12785,10,3,10.936773661453046,42.176807651721404,9,4,No
7205,27,Female,Engineer,Engineering,8531,2,3,3.569791414245913,20.813173481292928,4,4,No
7206,55,Female,Engineer,IT,12312,0,3,11.045762676832362,46.22420236814038,7,4,No
7207,36,Male,HR,Engineering,12873,24,1,6.441680185243531,19.773154957436038,7,2,No
7208,47,Male,Manager,Engineering,4924,25,2,13.518585395150605,25.086731671098494,1,4,No
7209,35,Male,Sales,Support,5440,2,0,3.863936987868508,23.509467976798962,9,2,No
7210,28,Female,Technician,HR,10013,19,3,5.822968279651944,26.151490873524892,4,1,Yes
7211,52,Female,Technician,Engineering,6442,14,3,8.80611932597513,50.0,2,1,Yes
7212,45,Male,Engineer,Support,4207,0,2,14.800262604059524,49.98702426552951,2,5,No
7213,52,Male,Manager,HR,12358,25,1,14.415011543111333,27.298805221315483,5,2,No
7214,50,Female,Manager,Support,8582,20,2,6.742199074498094,42.148024613569206,7,3,Yes
7215,53,Male,Sales,Support,11253,9,0,9.104882888726332,4.324067435333517,1,2,No
7216,38,Female,Sales,IT,11354,15,4,4.684692009851932,13.266625408573603,9,3,No
7217,35,Female,Engineer,Sales,7647,19,4,15.407305549876648,21.194285838595782,9,3,No
7218,57,Male,Engineer,HR,10402,9,1,3.9341976966975545,7.176062347361327,6,4,No
7219,45,Male,Engineer,Support,12275,19,1,16.386938269542803,30.242870325996932,8,2,No
7220,48,Female,HR,Engineering,3238,5,2,18.737282015112665,33.63665097827308,3,4,No
7221,46,Male,Manager,Engineering,13807,1,1,19.832321440388366,35.771028300855704,2,5,No
7222,53,Male,Engineer,Sales,13985,20,3,17.139243147077533,28.316792696234934,8,3,Yes
7223,39,Female,Manager,HR,6786,28,3,4.43397978880901,37.260848049509434,5,5,Yes
7224,39,Female,Technician,IT,13232,6,3,8.33027263143948,17.82593217343869,10,4,No
7225,58,Female,Technician,HR,14304,16,3,1.7767369201004346,28.369457805546016,7,1,No
7226,47,Male,Manager,Engineering,11629,5,1,3.2910271979842687,33.7324828103657,3,3,Yes
7227,30,Male,Technician,Engineering,11720,12,1,0.993941659433033,27.884697095348507,10,4,No
7228,56,Male,Technician,IT,11296,21,2,11.976208811063287,21.50860562442336,4,4,No
7229,29,Male,Technician,IT,10260,24,1,10.663742690327883,15.86869849891487,2,3,No
7230,41,Female,Sales,Engineering,12430,28,2,18.340256335731482,19.12777552372001,8,3,No
7231,43,Male,Sales,Support,13456,3,2,9.260153535886754,10.034938879456227,5,4,No
7232,40,Female,Manager,Support,9632,10,3,12.846134108886035,43.17355912412009,7,3,No
7233,51,Male,Manager,IT,11342,1,2,8.031949428223262,27.615334040821985,3,4,No
7234,49,Male,HR,Support,4793,24,2,16.589140787117913,35.35941563110327,3,4,No
7235,56,Female,Sales,IT,9956,7,0,18.527513966324854,43.00319049191215,4,4,No
7236,32,Male,Manager,HR,11822,17,3,8.634634735621479,10.078770321116043,5,3,No
7237,52,Male,Sales,HR,13159,5,2,3.4355740770170495,47.5324322062178,1,2,No
7238,57,Male,HR,HR,11107,10,0,3.270716583701261,23.65535588451639,8,2,No
7239,51,Male,Manager,IT,3206,23,1,14.410886609158126,42.35096771232736,5,5,No
7240,44,Male,Manager,IT,5822,4,0,6.505349171772297,4.262807003114415,7,5,No
7241,40,Male,Manager,Support,12025,6,0,15.707699450562188,16.368104968503097,3,5,No
7242,33,Female,Manager,Support,14965,22,0,14.99519141026492,6.280372226466564,5,3,No
7243,36,Female,Engineer,Support,14933,3,2,13.886033357929595,29.480079523694585,10,2,No
7244,52,Female,Sales,Sales,4500,22,0,12.396471886529596,10.821078964305176,9,1,No
7245,58,Male,Sales,IT,13827,9,4,15.13111740545513,38.971560703986285,7,1,Yes
7246,58,Female,Sales,HR,9707,5,0,12.65175798314968,15.204498142688466,5,5,No
7247,36,Male,HR,HR,7321,12,1,0.08454417160483674,15.063826341922788,1,1,No
7248,50,Female,Engineer,Sales,11995,15,1,10.313544161867194,11.281520195571542,1,2,No
7249,47,Female,Sales,Sales,13049,21,1,14.759720364437953,34.26397677247099,1,3,No
7250,23,Male,Sales,HR,9833,24,0,19.21291801774805,47.87792900845995,7,1,No
7251,41,Female,Manager,IT,9249,1,3,13.009641230923773,42.84963354234156,5,2,No
7252,36,Female,Manager,HR,6147,27,0,12.624924309328806,5.378063226015124,9,1,No
7253,25,Female,Manager,HR,7611,23,0,10.823876869724243,17.072744272985027,2,2,No
7254,43,Male,Sales,Sales,4846,14,1,2.0658598748497203,31.675508689149446,5,1,No
7255,59,Female,Manager,Sales,11134,7,2,8.552397547694262,29.734068541478052,1,2,No
7256,44,Female,Sales,Support,9418,16,2,2.687113849956926,16.284251830870986,5,1,No
7257,47,Male,HR,Sales,6719,26,0,1.0539550119484864,45.739704613893544,1,3,No
7258,32,Female,HR,HR,13778,28,1,6.5893838428781,5.604966114809103,7,1,No
7259,49,Male,Technician,Support,9094,12,2,11.946949909247046,31.142039485428118,4,1,No
7260,23,Male,Engineer,HR,5065,29,4,17.335946700991457,14.938944645581897,4,5,No
7261,29,Female,Manager,IT,7380,14,0,12.540661083975824,26.942528132068556,10,2,No
7262,50,Female,Manager,IT,14171,24,2,9.51277806497923,25.13249261320987,2,3,No
7263,32,Female,Engineer,Sales,14144,10,1,0.0,50.0,10,3,Yes
7264,58,Female,Engineer,Support,7745,3,1,8.05356351874339,23.39237166978194,1,4,No
7265,39,Male,Technician,Engineering,11185,20,3,6.295585813281084,48.40955649716847,5,5,No
7266,35,Male,Engineer,IT,9400,20,0,7.425290694468465,12.270336852071784,8,5,No
7267,31,Female,Sales,IT,12434,18,1,8.916045970392533,41.47531190690988,7,4,No
7268,56,Male,Manager,IT,13883,22,0,0.6082704644289549,36.53736606028327,3,4,No
7269,30,Female,Engineer,IT,13159,0,1,7.416114727461185,47.41052831722047,2,4,No
7270,56,Female,Sales,Sales,5404,22,0,11.172666189722571,34.921646052783366,7,1,No
7271,32,Male,Engineer,Support,3255,5,2,8.619417419330551,38.3429845467725,2,4,No
7272,33,Male,Sales,IT,13847,4,0,13.34457885595487,34.111928323512515,1,3,No
7273,24,Female,HR,Sales,9477,11,1,5.3228236895626715,50.0,5,3,No
7274,35,Female,Sales,Support,13028,27,0,3.0765621852757885,28.925197948154015,1,4,Yes
7275,49,Female,Technician,Support,10535,12,3,2.7059711339075383,1.0,1,4,No
7276,32,Female,Sales,Engineering,9140,21,3,2.0345848370588837,30.160752921403066,2,5,No
7277,46,Male,Engineer,HR,9158,23,0,4.72523738723992,18.435693504551597,5,2,Yes
7278,42,Male,HR,IT,3178,7,0,1.738089151727662,36.127533730615596,7,5,No
7279,31,Male,HR,Sales,10612,28,3,8.039555071995444,16.17100975643569,9,3,No
7280,36,Male,Sales,Support,10939,27,2,14.22912144896075,2.4190722721526297,1,2,No
7281,40,Male,Engineer,Engineering,8522,5,2,5.730761614247777,40.32646243012072,7,4,No
7282,43,Male,HR,HR,7183,4,0,0.07461829556226096,4.084791725675302,5,3,No
7283,42,Male,Sales,Support,9237,5,1,11.14134870878182,9.007801093471372,4,3,No
7284,53,Male,Sales,Support,7940,24,3,13.838830944359913,21.237269237929375,1,2,No
7285,44,Male,Sales,IT,14658,27,3,7.826323647391864,9.536839226210459,5,2,No
7286,34,Female,HR,HR,3027,0,3,5.939998026436473,47.280183297378514,6,2,No
7287,26,Female,Manager,HR,13936,10,0,9.539596040355407,31.2342017926622,4,5,No
7288,25,Male,Engineer,Sales,11245,19,5,5.052658888686672,48.350662409166816,9,5,No
7289,49,Female,Technician,Engineering,11512,18,3,12.878524399811738,29.529065950315832,10,5,No
7290,35,Male,Technician,Sales,6630,24,0,14.66594297569923,50.0,4,2,No
7291,29,Female,Engineer,Engineering,9903,11,3,14.092613543450785,46.4902190021438,9,3,Yes
7292,30,Male,Manager,Sales,14497,18,3,6.5733388041262515,4.542297785533261,7,2,No
7293,56,Female,Engineer,Engineering,9773,5,3,16.219779944176796,9.815152435584782,1,5,No
7294,58,Male,Sales,IT,8921,24,0,18.936975411473284,32.77211650383928,5,2,No
7295,42,Female,Engineer,Engineering,3331,25,0,5.941484459876638,13.277949068000673,7,3,No
7296,39,Male,Engineer,Sales,4717,4,0,5.254383745757041,2.6873438481782976,7,1,No
7297,54,Female,HR,HR,14735,25,3,14.082115194578408,16.12550996963326,6,4,No
7298,29,Male,Technician,Support,3316,15,3,14.165639177301184,30.83205695617361,2,1,Yes
7299,38,Male,Technician,Engineering,9244,26,2,10.2083484427782,31.217463788794753,4,5,No
7300,52,Female,Sales,Engineering,6551,8,4,18.46640007195683,45.86803207316346,2,1,No
7301,55,Male,Sales,HR,9098,27,0,4.38293112373657,4.913153978937688,5,5,No
7302,27,Female,HR,IT,14100,14,0,9.547341825410092,20.17077293269138,8,3,No
7303,43,Male,Sales,Sales,5917,21,2,0.7041374300014835,22.60298730170037,9,2,No
7304,35,Male,Manager,IT,10792,7,3,1.053118840362297,4.430587595323266,6,5,No
7305,24,Female,HR,Engineering,12554,27,2,0.3473171880716017,38.30598525597278,2,3,No
7306,33,Male,HR,Engineering,11339,24,2,9.835763461715445,29.265979728995237,2,4,No
7307,57,Male,Engineer,IT,10463,7,3,11.779291060281519,24.226781392087783,1,5,No
7308,33,Female,Engineer,Sales,12924,28,1,0.06974993025514076,31.735044348402262,7,5,No
7309,23,Female,Manager,Engineering,10574,3,4,12.650928080388748,16.465355723330674,10,1,No
7310,23,Female,HR,Engineering,5628,23,1,9.794015042793472,14.352193232740637,10,5,No
7311,36,Male,HR,IT,7573,1,1,4.4760377212332685,8.303754023227043,1,3,No
7312,44,Female,Engineer,Support,11048,15,4,0.3020024415302003,26.692594523643326,4,4,No
7313,50,Male,Technician,HR,4209,0,1,0.0,18.862820795619292,5,3,No
7314,38,Male,Technician,Engineering,3169,8,3,12.006644711829818,12.943251820275952,8,1,No
7315,53,Female,Engineer,Sales,12759,25,1,13.176804074799662,5.868481324166624,10,2,No
7316,28,Male,Sales,Support,7396,3,1,12.941224037378216,2.9199583615593996,1,5,No
7317,51,Male,HR,IT,6435,0,2,7.2577399221192795,9.050135228095026,7,3,No
7318,49,Male,Manager,IT,4877,19,2,18.41525207503058,14.020430254189634,9,1,No
7319,35,Female,Technician,Sales,7052,22,2,8.219041471073098,24.98561068772992,7,2,No
7320,51,Female,Sales,Support,6035,24,0,15.360148437774143,11.340942841156927,5,2,No
7321,38,Female,HR,Sales,6248,14,4,3.3296187940980126,43.91279046013495,10,2,No
7322,53,Male,Sales,Engineering,6873,6,4,9.411374248506837,19.661017675021604,4,2,No
7323,27,Female,HR,Support,13383,7,3,10.43042354771605,29.262338965452813,3,1,No
7324,45,Female,HR,HR,11714,2,0,15.407105016566643,11.143499157825616,4,5,No
7325,27,Male,Engineer,HR,6552,22,1,12.430378699906521,25.517987835414615,9,1,No
7326,48,Male,Engineer,Sales,8605,14,4,7.986049782011888,26.256819606543157,3,4,No
7327,39,Male,Manager,HR,5706,0,1,5.650292982177614,17.078572340560896,10,4,Yes
7328,45,Male,Manager,Sales,5532,16,2,20.0,14.1742098747658,6,5,No
7329,58,Female,Sales,Engineering,3821,27,3,5.690599867830144,35.685648052495075,8,2,No
7330,45,Male,Engineer,Engineering,6508,24,4,2.614681632954339,45.688821880117395,7,4,No
7331,59,Male,HR,Sales,3194,2,2,6.008333814351401,30.879704862064457,1,1,No
7332,55,Female,Engineer,Engineering,3465,0,3,10.664713211006127,47.74872559791005,2,3,Yes
7333,36,Female,HR,HR,6025,30,0,4.244791688473761,40.70380552564052,4,3,No
7334,32,Female,Engineer,Engineering,14339,13,2,13.622835935049515,17.467564732952653,6,1,Yes
7335,43,Male,HR,HR,11145,3,1,12.38330028455784,23.88689210402049,5,3,No
7336,45,Male,Sales,HR,5537,25,2,6.332309549669679,37.8088336986723,7,1,Yes
7337,22,Male,Engineer,IT,3099,13,2,19.860001880599864,29.009051787242687,3,4,No
7338,39,Male,Technician,Engineering,11307,7,0,13.100221463315286,47.06169504551387,10,4,No
7339,33,Male,Technician,Engineering,8714,22,4,18.82720977527176,16.51123674963771,9,2,No
7340,49,Female,HR,Sales,14063,25,2,11.143653002076817,17.32811744558371,9,3,Yes
7341,28,Male,Sales,Sales,13302,8,2,11.031494811724322,29.13135365854736,10,1,No
7342,44,Male,HR,Support,9275,13,2,0.40044533156558426,38.56388240872796,5,5,No
7343,42,Male,Sales,HR,12463,14,4,15.41812553938074,42.198469150694336,1,2,No
7344,55,Female,Manager,IT,5690,24,2,18.454795888419433,4.023722230765244,9,3,No
7345,32,Female,Engineer,HR,4434,4,0,2.445279553277784,29.57548140009026,1,1,No
7346,43,Female,Sales,Engineering,4902,19,2,15.912609576143124,23.64047390244779,6,3,Yes
7347,56,Male,HR,Support,6023,1,3,10.686140157272032,35.56878293549392,6,2,No
7348,50,Male,Manager,HR,10057,23,3,5.706183230325466,37.72577089399348,3,1,No
7349,49,Male,HR,Support,9813,16,2,18.417681353886422,31.08270067032545,9,2,Yes
7350,39,Male,Technician,HR,13967,12,3,0.0,25.32493747331712,1,2,No
7351,35,Female,Technician,Engineering,9062,12,0,5.481171166359933,36.68063590982966,1,1,No
7352,39,Female,Engineer,Engineering,5593,11,4,17.724996610524226,1.0,6,5,No
7353,49,Female,Engineer,HR,9518,2,0,9.620289874157377,46.5058180654426,5,3,No
7354,45,Female,Manager,IT,7939,22,4,11.978436089886786,6.507104342622972,4,5,No
7355,29,Female,Technician,Engineering,7393,19,3,14.995359890688727,28.512519930319954,7,3,No
7356,29,Male,Sales,Sales,10139,12,1,2.959472324466772,22.343288075757393,6,4,No
7357,25,Female,Technician,IT,14790,14,4,4.303502077011894,37.992917946316446,3,4,No
7358,48,Male,Engineer,HR,10224,10,0,19.972577057085175,13.03491706588174,8,5,Yes
7359,57,Female,HR,IT,5926,15,0,4.749054125124561,19.479045147775103,10,4,No
7360,26,Male,Manager,Sales,14405,6,1,10.784050127046923,35.4462554021497,4,2,No
7361,54,Male,Technician,Engineering,9862,0,4,5.9741453983365655,17.441683328412662,1,4,No
7362,55,Female,Sales,Engineering,13858,23,3,17.275093484294054,14.165764987478385,5,3,No
7363,51,Male,Sales,Engineering,9004,29,0,19.235116574631025,32.55054033435088,2,5,No
7364,29,Male,Sales,Sales,4826,18,4,2.8258482800819085,10.105675671297458,2,3,No
7365,47,Male,Manager,IT,9552,17,1,12.011469247652846,38.75095558343504,5,1,No
7366,58,Male,Sales,HR,4025,6,5,17.86819207873514,24.738153624682077,5,3,No
7367,55,Female,Sales,HR,3785,17,4,16.460557259958076,8.89876513980752,2,2,No
7368,28,Female,Technician,IT,4800,0,1,8.80895371603497,37.36325503903144,8,4,Yes
7369,49,Male,Manager,Engineering,14481,2,3,4.507526836560407,4.128789981693987,2,4,No
7370,49,Male,HR,HR,8186,2,3,12.51881691595226,32.65942914841881,2,3,No
7371,35,Female,HR,Engineering,10236,15,0,15.023054180485097,37.27880720507318,5,2,No
7372,59,Male,Sales,Support,11552,10,2,19.875557845613436,24.392244125694845,2,1,No
7373,25,Male,Engineer,Support,9601,22,0,11.085784157600362,31.53865419806462,5,3,Yes
7374,39,Male,Manager,HR,6397,19,0,3.902488172982448,50.0,3,2,Yes
7375,46,Female,Engineer,IT,4226,14,3,0.8386953354162863,33.4221893181361,1,3,No
7376,28,Male,Manager,IT,5640,8,3,18.873796797953204,36.51062504158179,5,1,No
7377,59,Male,Manager,IT,8050,25,0,9.660664045445584,9.265598318740228,5,1,No
7378,49,Male,Technician,Engineering,6649,7,4,16.98757299146931,36.12197173059235,2,2,No
7379,26,Male,Sales,Support,8911,21,0,13.203620702922853,25.46243098493438,10,1,No
7380,24,Female,Technician,Engineering,8637,5,4,17.817425683010843,19.7292819974805,9,5,No
7381,52,Male,Engineer,Sales,6203,23,0,7.148078380011372,45.6158537921907,1,5,No
7382,41,Male,Engineer,Sales,12992,17,1,6.150593644041004,3.5809979236435625,9,1,No
7383,40,Male,HR,HR,14588,5,3,18.272416639689297,12.128909192746494,6,3,No
7384,32,Male,Technician,Sales,10235,8,1,13.21902267122695,19.96736014297581,4,2,No
7385,24,Female,Technician,IT,10293,11,2,1.4272327280196406,18.56801901220479,9,1,No
7386,44,Female,Technician,HR,12608,4,3,3.8896835308602795,30.840556129779348,6,4,No
7387,28,Male,HR,Support,10850,13,1,4.744300340576865,18.25427821986298,1,2,No
7388,44,Male,Technician,Support,11527,5,3,19.87570986557365,44.583652955567366,8,4,No
7389,28,Male,Technician,Sales,14201,20,1,4.482779801136774,34.17347803312241,9,2,No
7390,55,Female,Technician,Sales,10855,26,4,17.393681432307787,39.92470784776583,6,1,No
7391,40,Female,Technician,Support,8938,29,1,1.5619129989872294,23.43820746485428,10,2,No
7392,30,Male,Engineer,Sales,4961,27,1,3.634413868810451,16.985605365215463,2,3,No
7393,39,Female,Sales,Sales,9947,17,0,17.4874352037914,50.0,1,4,Yes
7394,46,Female,Engineer,Engineering,3843,18,2,17.978729534651922,11.270919718798378,2,5,No
7395,35,Female,Technician,Support,12832,16,2,3.2494459872855272,46.28511030698202,9,3,No
7396,46,Male,Manager,Support,7140,0,0,4.597043683967719,27.791628973248777,1,4,No
7397,40,Male,Manager,Sales,4124,26,4,10.611346626643204,39.71633182222201,4,2,No
7398,36,Male,HR,IT,9562,19,2,1.0536590420951497,35.77833295820462,3,2,No
7399,37,Female,Engineer,Engineering,7711,28,0,20.0,14.99169319574943,4,5,No
7400,48,Female,HR,IT,13501,24,2,7.241534501833653,6.856365135903136,9,4,No
7401,31,Female,HR,Sales,3764,22,2,9.785759315683036,48.143388063939064,1,3,No
7402,25,Male,Manager,Support,12892,6,0,2.1009671025509635,15.091512380998239,10,5,No
7403,40,Male,Engineer,IT,13531,6,3,0.6508926908810198,19.206282848178432,8,1,No
7404,49,Male,Sales,HR,14919,13,3,6.8330826505424715,45.82997955557655,2,4,No
7405,42,Female,Engineer,IT,8575,19,1,2.4333474017152024,49.91707020145318,1,3,No
7406,35,Male,HR,Support,10403,15,0,12.606373764472822,10.141940960113022,3,2,No
7407,54,Male,Technician,Sales,7629,11,1,15.889626066724418,8.336492038563485,1,1,No
